reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
f427438c-5daf-46ff-a1c3-e4f100f46ecb,Mike H,https://play-lh.googleusercontent.com/a-/ACB-R5Se0T2ArHvOW1c0t05H1aiDzmsJ3AboN5Qwv2fxZn4,App is as bad as indeed. Flush with MLM schemes and UBER/LYFT promoted ads. Less then 10% of the job listings are actual jobs.,1,0,,2023-01-13 08:09:50,,
290da3a7-f352-435f-b6cf-e6459c1fbf70,Not Sure,https://play-lh.googleusercontent.com/a-/ACB-R5SeUtCHShGpQP5Eau-C7pzMUVoAJa1ChUx7uFc7WQ,Colorado stated minimum wage it 13.65 and Demver is 17.20 an hour and most of the jobs are between 10-14 even in Denver. Really guys?,1,0,,2023-01-13 03:19:50,,
c19fac9d-8386-4aee-a685-50ae408e2173,LuciferGotLit,https://play-lh.googleusercontent.com/a-/ACB-R5QNdhrFXsWVfeoISYxb-nVYLUprnEESfui3ktBrhA,Although the previous UI wasnt all too great but making this a literal webpage turned app was the worst choice for UI its in a way kinda worse,2,16,6.6.2,2023-01-04 20:26:05,,
a6a8f1ab-d23c-43ff-8faa-50f469e5cfcc,B E,https://play-lh.googleusercontent.com/a/AGNmyxYR_mYSphGy4GnkN_SdCDUz31-wvLCnVFHHp-o9=mo,Never connected me to a job. Too many obstacles. I wondered if they were a scam. Just wasn't for me.,1,0,,2022-12-31 04:40:05,,
5b5663ac-9d7f-4ca8-9ac7-9c7ccdb88403,Kevin Clevenger,https://play-lh.googleusercontent.com/a-/ACB-R5TD4ytdoz0vjEfK1e87PQ9XAxVriUw4iz6HVQxbUfs,Ok,5,0,7.0.5,2022-12-29 09:48:17,,
2f527915-6c07-42fa-a82c-30793ecf55ba,Paul Lopez Jr,https://play-lh.googleusercontent.com/a-/ACB-R5QOd4jJp7fQkYYSorokObxigfm5g5Wn9pRVSEVmAg,Why doesn't this app post what info is shared with third parties?,1,0,,2022-12-17 04:05:46,,
e42dfb1c-2860-404c-8b1a-6f744fb00630,Ehren Lampcov,https://play-lh.googleusercontent.com/a-/ACB-R5TNL4jZwJ_n-P_JVAk5NB9sNp7IQxvKVBfH-NB3RQ,"The app is dogshit, I cannot apply to any jobs without the app Immediately crashing. It's also nearly impossible to sign up with Gmail and it also crashes then.",1,1,7.0.5,2022-12-16 02:20:48,,
930ef330-451f-4dde-899a-f71418b70a36,FlipperSpark 827,https://play-lh.googleusercontent.com/a-/ACB-R5ThJKK94CbPenHgp-Wzt97fEO0oiQwQwMTTkVyVDg,The only jobs on here are doordash,1,1,,2022-12-12 03:21:55,,
64be75a4-93bf-46ca-bd58-739b059e958f,RaeQuaniQue Lee,https://play-lh.googleusercontent.com/a-/ACB-R5RTlSkHvDzQ4TgnsD_qr6ipJdtngU-Z2PTORc0JaA,Im rich😵‍💫😵😮‍💨😹,5,0,7.0.5,2022-12-09 07:48:00,,
35f17043-3c93-4325-a06d-35efbe6a207f,Chad Cline,https://play-lh.googleusercontent.com/a-/ACB-R5Q23hfMZ55AIDPkSvfcbRAyuz66mP8aFhbGdyYK4U8,"Not really an app, just a redressed web browser.",1,0,7.0.5,2022-12-09 01:41:20,,
a1b08210-67ef-4ca8-b52c-dd7a0ca126a4,Patrick Cline,https://play-lh.googleusercontent.com/a/AGNmyxZSJANiCZnn-zQrgRLur_peeS-LHXkvK4C9_lEa=mo,At least half the jobs are for Amazon driver and there's not way to filter out out. They're just spamming the app making it almost impossible to find jobs,3,0,7.0.5,2022-12-07 02:56:00,,
d521024d-2f9b-4466-b831-e360db751185,Devin K,https://play-lh.googleusercontent.com/a/AGNmyxadD1cVR8oNpkakISTuK-Bc-rrnq02lfrPotJvD=mo,"There's jobs on here, but the only real ones are low pay fast food jobs that offer way less when you go to inquire. The rest of it is advertising a ""build your own business"" service that just seems really super sketchy. Trash app nowadays. Indeed does it better. This is for kids. Can't find any way to report the hundreds of not thousands of them there are. If your ideal pay is only $12/hr and no benefits this is your baby.",2,1,7.0.5,2022-11-26 20:00:05,,
49c0145d-d739-4eb2-96c0-a4776d09411b,Kody Benson,https://play-lh.googleusercontent.com/a-/ACB-R5RS8eyIDJAt4NjQm8fZHljOe8pRfKfjTf30tgcK,"I open the app and get stuck on a white page, I hit apply on an online application and nothing happens. This app gave me another mental illness, screw this",1,2,,2022-11-22 12:57:58,,
423e5e1c-28fd-4f57-aa6a-b09095c01c24,Stolen Halo,https://play-lh.googleusercontent.com/a-/ACB-R5QLg4Fy6heFV7nTUTlJb8VTUOCovi5aC64IfCI1,"Went to edit experience and it won't let me enter the actual job title, effectively ruining my entire resume. Who are you to tell me what titles I can enter and why is ""framer"" not an option? I was able to enter it 2 years ago. Closest it gets is ""carpenter"" but I'm a picture framer. Absolutely stupid.",1,1,7.0.5,2022-11-12 02:31:21,,
a5dd4cf6-a6db-48d7-b2aa-c7b9473a088b,Cee Cee,https://play-lh.googleusercontent.com/a-/ACB-R5TUtupBPMWqxvaBDzldwEx9SxhTERRzp8UsupOcgQ,When I click on the apply to gigs tab it say whoop page not found-I'm just confused why all the ads to sign up if nothing works. Everybody has a different issue that relates to not being able to even work so why even pay for advertising. It's really a good idea with a poor execution-a job app offering to sign up for door dash that's just a waste of money,1,0,7.0.5,2022-11-04 18:18:38,,
4e4708df-271d-44ee-abdc-480b09107a9b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Too many pages not found while using it.,2,0,4.3.3,2022-10-28 08:59:03,,
c46cfe1d-0127-403f-9a26-e8970913cb76,Samantha Ortiz,https://play-lh.googleusercontent.com/a/AGNmyxb9jiKpnoRNybqqVK5eC7Jo4Etg4YGcgRHJUxGQ=mo,Easy to find jobs and other options.,4,0,7.0.5,2022-10-27 00:20:39,,
87645577-8c03-4bd2-a792-95b6c66c2191,Oscar Ruiz,https://play-lh.googleusercontent.com/a-/ACB-R5S6Yf5nfGigVc2b-nAHk7G3bPsolmzLO-9s8GLVeg,I tried to download this app SnagAJob and I am not getting any help or anything to get me the information I need to get in contact with the job I am interested in can someone else please help me with with this problem I am having. Thank you for your help Oscar Ruiz,1,0,7.0.5,2022-10-25 16:01:11,,
3ad65a45-c9ba-4b01-a507-47834a65c850,Aegon Sand,https://play-lh.googleusercontent.com/a/AGNmyxYgobO8a4TivSHvrLKZ7eKZ_RoefSwOM85ZAHLq=mo,App wont load up,1,0,7.0.5,2022-10-25 00:34:26,,
0db4f05f-f78c-49c3-9e5e-6b6f657f6fda,Jaime Hell,https://play-lh.googleusercontent.com/a-/ACB-R5Skfq2tbZ0ZDwYijB6-WrQ8M60LsKh8WMmRDUNY_w,F-A-K-E- use indeed instead,1,1,,2022-10-24 05:25:48,,
d7bca2fd-79ff-4c03-811f-d32ce79ac345,Bren Pourciau,https://play-lh.googleusercontent.com/a-/ACB-R5TPwFFZp9aB89zAT6UaMsYNY9-U4jymwxtTQnASBQ,"Absolutely frustrated! When I upload any picture, it shows up sideways and I can not turn it on the app. I also can not upload a more recent resume. I think I'll just stick with one job search app, as they all show the same jobs. So indeed, for me is by far the better app for job search",3,6,,2022-10-24 01:11:29,,
1b476dbe-a8c2-4410-a404-2d393d7af5a9,Walt Davis,https://play-lh.googleusercontent.com/a/AGNmyxa1uxroTQHrYoYD-FLELEjKj4RnweJD5-ysE36I=mo,Gteat Ok 👍⁸,5,0,7.0.5,2022-10-23 06:29:34,,
312357e4-522f-41a8-aa31-1a92ba49d036,Hailey strish,https://play-lh.googleusercontent.com/a-/ACB-R5TepBKPr-yNdJF9NwrmiEYxsxytUmToWndfOi05uQ,Horrible. All it does is glitch,1,0,7.0.5,2022-10-23 04:14:25,,
6b83b7f2-b829-4961-adcc-74236a020b39,Antonio,https://play-lh.googleusercontent.com/a/AGNmyxYXVkQIEM6MBWMx6ZiHbctQxspvllWFEjnBbs5v=mo,No job,1,0,7.0.5,2022-10-17 09:59:28,,
024059e4-135e-455e-83ef-3a416e722e27,Candace Cassidy,https://play-lh.googleusercontent.com/a/AGNmyxavn16zdGzv8mW0piSDrpSJ_sLVjbNLdfmuRFcQ=mo,Snagajob that won't work at all. It's part of an advertisement and it's not going to work at all.,1,0,7.0.5,2022-10-16 03:37:40,,
60780270-b459-4697-a408-b1c7e920d97c,Wolfi Fuur,https://play-lh.googleusercontent.com/a-/ACB-R5Rqu2l3B88zt4O0cdkG-I44pUmATFiJWPfO3azxxA,"Never able to ""snag a job"". App is basically Indeed, but worse.",1,0,,2022-10-16 02:35:09,,
818db8c3-179a-49bf-88fb-be519b5fc7d7,Elisa Hughes,https://play-lh.googleusercontent.com/a-/ACB-R5RUCuF2TsJPwEmK-uazsukMdEp8tTpDSmxKIkFRyM0,"The search results are not accurate on this app. If I put in a specific search, it may only use one word in the search and it isn't at all what I am looking for. The job and industry interests in my profile are not accurate at all although it says they are based on my searches and profile info. It's ok for looking if you don't mind going through a lot of useless searches; you may get lucky and find what you're really looking for.",3,25,7.0.5,2022-10-15 13:51:06,,
14d3253b-6c1e-4b9e-9fb7-f538c16445cf,Kristy Hamblin,https://play-lh.googleusercontent.com/a-/ACB-R5TQAfmUXPEt-KVL2gpPwLu0MIEtPmFVIhyd6Q__4Q,"I Like this App.. You can jump right on here , today and be going for your own interview the very next date Day",4,0,,2022-10-13 21:09:33,,
40b5e9b0-dac4-41da-899d-0521b48143d2,Jeff Colwell,https://play-lh.googleusercontent.com/a/AGNmyxaue5s5QybIiYuqyew1Dtw7RaF1hkk4ou7obJzf=mo,Done better with indeed,2,1,,2022-10-07 00:52:06,,
df1b5e0f-95d3-491b-98cb-8ff93aaee3c9,Nora Nash,https://play-lh.googleusercontent.com/a/AGNmyxbLotR6BpiHtx75gxIn91JSJWiITveDGQNkLCid=mo,"Searching by job title is pointless, all that comes up has zero to do with what was typed in",1,0,7.0.5,2022-10-02 14:22:06,,
9112bb80-6683-41b8-83a4-dd92cd278fec,Josh Bailey,https://play-lh.googleusercontent.com/a/AGNmyxbaM6LMIWwCAfDREyNw7sB-4fwTDnF66rQBsgM-=mo,It keeps showing me jobs hfway across the country instead of 20 miles from me like a set it to do. What a junk app.,1,2,7.0.5,2022-09-21 21:23:56,,
d6ba9e8a-0013-42b4-b460-16f7ac39fd59,Jason Best,https://play-lh.googleusercontent.com/a-/ACB-R5Qrihr9evQg2u-Q7zcH3HJnDRhIF3t4I186NWxR,"Horrible app. Puts ""featured job"" over everything else on the screen. Doesn't save filtered options once you look at a job then back out of it. uninstalled.",1,1,,2022-09-19 05:21:23,,
3eaf02ea-88ac-46a3-8717-99dbf6c12553,Julian Arnold,https://play-lh.googleusercontent.com/a/AGNmyxam3pVFvgGW75xCQ5ctYiH_R_1-_VSa-qxk_yxr=mo,Don't waste your time with this junk the app don't even work. it won't let you put down anything it's all pre made options,1,1,7.0.5,2022-09-16 21:57:44,,
1700dc46-f736-4093-a628-aeec1ee3df0c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love this app's many options. I love the fact that I can pick and choose multiple towns and cities in which I'd like to work. I can also set multiple industries in which I'm interested, and I can also set my default interest to be a part-time job, full-time job, other, or any combination of jobs. The other apps only allow you to choose one or the other. The only problem I'm encountering is when I try to go to the potential employer's website to apply. Most times it fails to take me there.",3,14,6.0.1,2022-09-15 05:46:18,,
a38c99c5-f683-48ad-b70e-5e14b9e29283,Jason Barsotti (Drumminjay01),https://play-lh.googleusercontent.com/a-/ACB-R5Tqz9HpPYmNpR-T7xdoZOMuJXmmI-WQDKRryYC2Xk0,"Terrible set up, you can't input positions unless they're in their own database.",2,0,,2022-09-12 08:28:05,,
d5fec002-6602-4f33-a66b-ce13f6237383,Y C,https://play-lh.googleusercontent.com/a/AGNmyxYv-WYO9B35r5e4VJd2rnSANqsC_NzL77IxhLEpTA=mo,Youtuber gaming,3,0,7.0.5,2022-09-08 11:50:27,,
18027b1e-4073-40c9-a50a-b48293ca57a1,BANDIT,https://play-lh.googleusercontent.com/a-/ACB-R5QMdixkM4qU9APPBQUqv4N202TsLqkkfDe_Gfv_yg,"Constantly crashes, when you hit the apply button nothing happens, laggy af. They need to do an update or fix the bugs. The only reason why it's getting one star is because its BARLEY functional.",1,0,7.0.5,2022-09-04 11:29:11,,
37d835dc-6516-4d9a-b17c-f53dfbb0c0ed,Ayarin K,https://play-lh.googleusercontent.com/a/AGNmyxZcbx_HGc1wtoCNP1JIsL6-GbdIM2W4q4cQH6vB=mo,Snagajobs are natural born liars.I apply for a job at TacoBell think I'm be making $16 hour but when I called them they said their pay rate was $8.25,1,0,,2022-08-31 07:46:38,,
4d2e4d65-0a46-41d9-a57f-c4e243d9a8ea,Achilles Rage,https://play-lh.googleusercontent.com/a-/ACB-R5TKQfsKv13wzxXYQ3-60Bk0-ssZR1YAJA_5vm-j,This app is garbage,1,0,,2022-08-30 00:33:24,,
12549aec-aaa5-42f9-8992-faa57cb66023,Jason Hale,https://play-lh.googleusercontent.com/a/AGNmyxZ7V9DiiVpWHv9O0lh_M7d_5Kc_vMoPdB9j1yQb=mo,Absolute trash. Won't even open job listing,1,0,,2022-08-29 13:55:04,,
61da4cba-29a1-4a89-a9f5-3a181523e3af,Vernon Frye,https://play-lh.googleusercontent.com/a/AGNmyxalf2tmb3MNlg23OVqasL7QZ78hQCbMReQEyNX5=mo,"Interface is complicated, tried several times to enter job position just to have everything go haywire",1,1,7.0.5,2022-08-22 03:37:01,,
405a097c-8db2-4759-85f7-f442fc18ea54,J. M. Day,https://play-lh.googleusercontent.com/a/AGNmyxbBELZRsdvG3NZYI7hzTjkZxfIZbPXPc33P7jGh=mo,"This app is a joke. It auto inserts job titles and wont accept custom inputs so listing my previous jobs is impossible. It shows me the same listing over and over, which means either the coding for this app is trash or no employers actually use this app to post anything. Either way, this has been a waste of time and energy.",1,1,,2022-08-11 11:10:07,,
ec889c4c-5047-4a89-9781-805c0d74ac52,Amber Wil,https://play-lh.googleusercontent.com/a/AGNmyxYan2RN1hUDtXt6QEQkSZsxk6RWKDQuhyGp4P-k=mo,Doesn't work..... when it opens and you try to change the search location it just keeps reloading the page...,1,0,7.0.5,2022-08-09 10:29:36,,
f4bdc92c-5735-423f-9a66-5dd4dc939043,William Cramer,https://play-lh.googleusercontent.com/a/AGNmyxZDQ9BhNaca-bxOVMkjMkvz6zgbNOJr-CJ90xFM=mo,Submit application it would not let me submit the application I did it thrwe different times and than the fourth time it said it could not the the job,1,0,7.0.5,2022-08-07 05:07:03,,
4ad4657e-ffe1-4c90-b310-bd58c2aa7a18,Chris Stecker,https://play-lh.googleusercontent.com/a/AGNmyxbUFoZv8LyoDJvKqKdGGGK6ddfvu8oikcTKDd_z=mo,When I hit the apply now to fill out an application it will not let me get into where I fill out the application just turns a white blue color,1,0,7.0.5,2022-08-07 01:46:30,,
086aeaf9-b3d8-48be-ab5e-00957a53a9c5,Danyelle Lloyd,https://play-lh.googleusercontent.com/a-/ACB-R5RAUnDZ2fycuOyIYEk1J3b-jhXC4BYUH2LSwBBY,"Why was all my profile information was my erase and now I can not put my job title in because it's not an option on your list, but it's a job title at Walmart. So tell me how am I suppose to fill out my profile information now.",1,3,7.0.5,2022-08-06 20:04:49,,
bd9b35d9-8d4e-41a5-b11c-c20649632de6,Dakota Niccum,https://play-lh.googleusercontent.com/a-/ACB-R5TwbiYvxdp-LTdpA_46_J_Aa8oWICQqQhYJE5Tctg,This was a good app when I first made my profile but now it like none of the job application suggestions and even in my state,1,0,,2022-08-04 10:09:55,,
465fdb41-7f28-4696-9656-c7c1ca888aca,lashonda burgess,https://play-lh.googleusercontent.com/a-/ACB-R5TJCGVQI02XvHJuMHUivpqpAbBcLiEwT6P6BE6Wxg,I liked the old layout better. I live in SC why are you guys giving me jobs in TX AND CA?? And when I search the job with my zip code it's still nothing so I'm uninstalling,1,0,7.0.5,2022-08-03 19:10:05,,
6bf94817-ec2e-4728-aa8e-8dbb0e502833,Javon Workman,https://play-lh.googleusercontent.com/a-/ACB-R5SOu0H0JowxIMZ874PIMK-9PqP1Uvn1XuizWL2TZA,"I'm 15 and trying to apply for a job. When I was done I selected apply and it brings up ""applying for this job"" so I thought I didn't need to do anything else. I applied a week ago wondering why I haven't gotten a response. NOW REALISING THAT THE APPLICATION DIDN'T EVEN SUBMIT I SAW THE ""INCOMPLETE"" CATEGORY WAISTED A WHOLE WEEK!! This really mabe me mad. have a submit button it shouldn't be this hard to apply for a job.",1,0,7.0.5,2022-08-02 00:35:25,,
93be34ed-e8bf-405d-97bf-a5ad668c3716,Quanisha Washington,https://play-lh.googleusercontent.com/a-/ACB-R5SoPYJvig_AIvjgt0mxSmQZ5oCxHvgSBA8pGOuDQw,No work from home jobs really. This is a app I wouldn't to find a job,1,0,,2022-08-01 19:45:55,,
8d8452cb-27dc-42c8-9717-35713e4fd68f,Michael Jordan,https://play-lh.googleusercontent.com/a/AGNmyxYrzlGC9Cwmp-mVlzjWhSxRAXgndMSFA90hANUt=mo,😒😒😒😒😒 app not even working,1,0,7.0.5,2022-07-31 10:09:26,,
d88d411f-2a56-4046-917e-5d3cf1161e95,Earl,https://play-lh.googleusercontent.com/a-/ACB-R5Rd7iMQpyXiZwh-PUpYfk04eUw1OFUNfart9SA9JA,100% Garbage!!!! Don't waste your time!!,1,0,,2022-07-30 23:16:24,,
da84bcac-b68d-4ba9-b7a9-c27dbd9d588e,Phillip O'Mara,https://play-lh.googleusercontent.com/a-/ACB-R5RRiWTyCcbkbtUXiFuOEmzPG6WFQWJ4d1NgVeoq0w,What happened to Snagajob? Way back in 2012 I created my account and got a sweet new job. Now I go to log in to update my old profile and find that everything it is gone. I'd like to know what happened.,1,24,7.0.5,2022-07-28 06:03:27,,
55d04a41-1c19-4c80-bd3e-e70e1f751f5a,Ed,https://play-lh.googleusercontent.com/a/AGNmyxb-X93lLKg2MrcOo4JNRr7WdU--KhdndREs3TQB=mo,Its digusting that they let Lyft and Uber run their scams on here,1,0,7.0.5,2022-07-26 22:34:38,,
d2c546dc-00da-4d7e-b085-a224b20fc86c,Keyonda Aldana,https://play-lh.googleusercontent.com/a-/ACB-R5TtCqfxyG4YURATfcrAjJ9Lrf3cBrY4wj-YSVOS9ww,You can't upload your own personal resume and they make it hard for you to delete/deactivate your account.,1,0,7.0.5,2022-07-18 10:00:23,,
496dd5cd-231d-44b4-bf0d-94c9fc7c3380,Baele B,https://play-lh.googleusercontent.com/a/AGNmyxbWs_0sQq6jlDwv9Jh9bIyWtze8RvbK-wedTXcw=mo,"If I go to create an account it says account not found. Like no dah because I'm trying to create one. This is not human error, I've googled and followed the steps in creating an account (which is rediculous in the first place because if users have to Google how to create an account than it's just a bad app in general) and the issue sti occurs.",1,1,,2022-07-16 06:06:40,,
13365243-5c9e-4c08-82a2-f2cbc1a5cdd9,Tessa Emery,https://play-lh.googleusercontent.com/a-/ACB-R5Rvq_owJN953jZnKwv8Luq3UnPcvCPvXYnnhBqVKQ,Why is this directing me to the browser? I was hoping for an application.,1,0,7.0.5,2022-07-16 00:40:49,,
d461677f-bd74-4d90-88b7-a41240933373,Venus Smith,https://play-lh.googleusercontent.com/a-/ACB-R5Qd3jDMmVEJL0SF-7-dPupmVAkn8F-qaDjsTiTIsw,Awesomeness,5,0,7.0.4,2022-07-14 02:11:31,,
8e8c6262-41eb-415a-9b50-63bb50e8fd9d,OgShaggyy420 Gaming,https://play-lh.googleusercontent.com/a/AGNmyxYvqjtc_l60eiKHbd2qsqikNug-B8gdTqNCQYL2CQ=mo,Does not work anymore used to work fine but now it won't let you sign in just keeps loading over and over,1,0,7.0.4,2022-07-13 05:48:53,,
3ba6dc44-12f2-4086-b023-9ee25168f31b,Drina Van hooks,https://play-lh.googleusercontent.com/a-/ACB-R5REotmK9_y_xsjmc-iKkx1mco-lv_6eWq1M_h8,When trying to save profile it didnt save and when trying to apply it wouldn't apply ..,1,0,,2022-07-12 08:46:44,,
70e0863c-cf0e-4b25-ac66-6bac1efe9ec6,Mizuki Hoshi,https://play-lh.googleusercontent.com/a-/ACB-R5Q3Q21iaV9AvRacoGapk2NtDCMFNwzbT8TFOjg-vx4,"Lagging all the time, profile picture is all messaged up, turns it side ways, and doesn't show all the jobs you sent applications for. I don't recommend it.",3,1,7.0.4,2022-07-11 09:45:50,,
cbaa653b-22e2-4fd7-8c7f-bd640ed24611,Dollar Bill,https://play-lh.googleusercontent.com/a-/ACB-R5SGdagkuwm0tZ2T6tbgVRAnEgiGHU5DeCcs5XsmeA,Garbage,1,0,,2022-07-09 11:57:34,,
1993e938-8f5c-4263-8595-4ebd80842f39,MaryEllen Hall,https://play-lh.googleusercontent.com/a-/ACB-R5Sm7mXGJEbUK5E0hP_btClTCgcDDoWR6tEzLcJdVA,Great app and is great at placing u in a job I got a great job within two weeks of posting my resume and I am loving it. Ty for all your help and ty for finding a great job for me much appreciation.,5,0,7.0.4,2022-07-09 04:04:40,,
d6ed4b34-715c-4779-82e3-350932c3e739,Pam Royse,https://play-lh.googleusercontent.com/a/AGNmyxYh7Bn6GGJOq41Y9bpVw18lqSYE-fW4Xxr9EbXu=mo,"In the search I conducted, the results were polluted with gigs, not jobs. If you insist on classifying a gig as a job, then make a separate category for gig work so users don't waste their time and effort. Uninstalled.",2,0,,2022-07-09 02:11:42,,
c08a5489-0e74-448d-b74f-8c30234c81b1,Tracy Leytem,https://play-lh.googleusercontent.com/a-/ACB-R5SAnNGE65mHq5OgYAr3TqwBTTSOY1m3b59ZDIvQc-Q,Literally only Lyft and National Guard jobs... That's it! Horrible!,1,0,,2022-07-01 07:50:44,,
e4daadc0-b8ed-491d-9327-d153a19c75a7,Deleshia L. Murphy,https://play-lh.googleusercontent.com/a-/ACB-R5QHd7HR9M6dSSwm6U2Z1052ZRujwMpRqAqw66gwHA,Doesn't allow me to apply for anything,1,0,,2022-06-30 13:24:08,,
9e4d0791-35d1-41ac-9c44-a851e09e1d71,Joe montes,https://play-lh.googleusercontent.com/a-/ACB-R5SnLiA5r9SPzraq3-MT75F4zR8Bh1v-UJyDhttm,I can't apply to jobs like I used to because it's not letting me fix it ASAP I like this app,1,0,7.0.4,2022-06-29 02:31:00,,
1baec255-acf9-4b32-96dc-0eec49c21221,shawn hand,https://play-lh.googleusercontent.com/a-/ACB-R5Qb8yyp2WG7ljS4RFbnE9TfN9suXG9_3PRquNocrA,"Complete garbage, doesn't do anything and if it does, it gets application from other states that i do not live in, and then i cant even look at them or apply to anything! There is no future looking for job with this app",1,0,7.0.4,2022-06-28 16:45:23,,
67c3b01e-8e15-42a4-a428-528480d67347,Murphy Paisley,https://play-lh.googleusercontent.com/a-/ACB-R5T7pTgTe3GZpCPTF3zUKtDakWkVw0N_t1X0e3FR,"Doesn't work. Type in a search, just gives you jobs from CA to NY even with the ""closest"" option selected.",1,0,7.0.4,2022-06-27 18:15:40,,
c57d10a6-ad76-43c1-a7e3-4351d576bd7c,Celishia Williams,https://play-lh.googleusercontent.com/a-/ACB-R5TEzrCDywlsqXT6qqxzDGnBoOSN9FwV6eeQQ9vYBA,Absolutely love🥰🥰🥰,5,0,7.0.4,2022-06-26 13:40:45,,
21a7ea80-2b8b-4ade-b681-4ee52d3d5570,Stella Chionye,https://play-lh.googleusercontent.com/a/AGNmyxamcjwyvGuefXSsuWECIzf8mecBkYgUUpiYAfMeyw=mo,"When you click the apply button, nothing happens. When you search for a job, the previous search is what comes up for a few seconds. When I go to another app and then come back to snagajob, the app restarts again and what ever I was doing is gone. Also, I do not like the automatic resume feature because it barely has anything. I would rather upload my own resume and then attach it to applications instead of it being automatically done.",1,52,7.0.4,2022-06-25 00:43:45,,
12a73a56-904f-4fb0-aef3-fb304b1dbe09,Summer Metz,https://play-lh.googleusercontent.com/a-/ACB-R5Q1cllKFbuzk1AYNasv_MWW1JnBSkieDjGes_qzR1c,Up to date job openings and so much easier to use than those other job finder apps.,5,0,7.0.4,2022-06-23 10:07:22,,
d4eb76b5-3eca-43aa-b41b-37ca45b73e25,Veronica Dickerson,https://play-lh.googleusercontent.com/a-/ACB-R5SuZfeF6o1UBAdiBMBPzwg9xTu6s63q77xV2z9rgbU,I'm unable to upload my actual resume and the system wants to auto fill my resume with info and job titles that don't apply to me or the job that I'm looking for.,1,0,6.5.3,2022-06-22 21:23:49,,
cfd05697-7db4-4327-b96a-2122e760fedb,steel united111,https://play-lh.googleusercontent.com/a/AGNmyxatdOgYRhUYSbcauvnLvRUdqZ1j7dm_ee1VuNjr=mo,Can't even log in. I can't even type anything without it crashing. You would think the would have all the time in the world to address these issues,1,0,7.0.4,2022-06-22 10:39:05,,
