reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
639d58e1-931c-47e0-bda6-471751a29bf0,Tiana,https://play-lh.googleusercontent.com/a-/ACB-R5TjrY_dZeRmlCaZtEGmYpeYkygUYtHIhqSOueFLWw,"First started showing me jobs literally on the other side of the country as top picks for me even though my location was on. All the jobs you can find from a googling jobs near me. Lots of scams and takes you to a lot of job search websites. I saw one for a surgeon in my small town, the closest hospital is 45 mins away.",1,0,5.65.0,2023-02-22 12:19:33,"Hello,
Your problem needs more detailed examination. Please report it to our support team at help@jobget.com. We are want to make sure we have a safe platform for our users and a seamless experience.",2023-02-23 01:09:54
4ba4aa0f-5558-484a-9070-6be939f9b5b6,Eric,https://play-lh.googleusercontent.com/a/AGNmyxY4KhlYdvm2kBV_QLYz6R6OrRtzf90Zfrx7Nk8e=mo,I think this app will be much better once I actually earn money through this at,4,0,5.63.0,2023-02-22 10:38:58,"Thank you for downloading our app. We'd love to earn 5 stars, so please write to us at help@jobget.com suggesting what we can do to improve.",2023-02-23 01:10:00
ffe04415-8634-4b71-a430-61fb902574f3,Samiyah Harris,https://play-lh.googleusercontent.com/a/AGNmyxZ1nP4dEkkNRIw4icM6x3PSke-q35uCDMXZr0_o=mo,easy to use app,5,0,5.63.0,2023-02-22 07:46:11,"We're always working hard to improve the app. Thanks for your download and feedback.
",2023-02-23 01:10:05
d06afcaa-b45a-4062-ada2-5b8956e8df5e,Nevyn Quinn,https://play-lh.googleusercontent.com/a/AGNmyxatqPoMH8Qss7Ozw9wJxNETU-0-HJb5She0vcb4=mo,It's an amazing app thanks for this,5,0,5.63.0,2023-02-22 05:50:14,Hey Nevyn we are really glad that you like our app. Your support and voice are very important to us.,2023-02-23 01:10:20
97e90a0d-5aeb-43a4-b94e-b94a25ffe489,Clayton Goldwater,https://play-lh.googleusercontent.com/a/AGNmyxaiAHaJFYR2sUjLqndHGMZczVhaxWrerh2nRMHH=mo,"Easy to use, and a breeze to setup my profile.",5,0,5.65.0,2023-02-22 04:28:36,"Hi, thank you very much for your feedback. Good luck on your job hunt
",2023-02-23 01:10:32
0ce318c5-4a12-44b2-ac8e-c580dd843234,Jerry Chambers,https://play-lh.googleusercontent.com/a/AGNmyxYU3Zowk6VEdWurvydle5MY9U8WzpvSXVK95UkA=mo,Love this app. It make job hunting easy,5,0,5.63.0,2023-02-22 03:53:25,Thank you very much for your 5-star review!!! Good luck on your job search!,2023-02-23 01:10:43
45e76392-2e27-4b53-820c-cbe02e76dd93,Hannat Tomasiewicz,https://play-lh.googleusercontent.com/a-/ACB-R5TC4djhUgy9jjIJPCzX_XDnEDSxrS45QDC72NKmOPk,Awesome experience,5,0,5.65.0,2023-02-22 01:53:29,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2023-02-21 23:03:00
44869e4b-4848-4ba4-8a69-52bcd4a9d2af,Vanessa Zuniga,https://play-lh.googleusercontent.com/a-/ACB-R5SNVhdmbdXYmbnxok4jr8HhQtMRhuuPM4mT2aQibA,It is a great experience to earn extra cash,5,0,5.65.0,2023-02-22 01:48:59,Thank you so much for your review! We are glad you were able to take advantage of the app!,2023-02-23 01:11:24
32ab7642-6c67-4d9a-bfae-6b4c0704ced8,Wesley Ruiz,https://play-lh.googleusercontent.com/a/AGNmyxbRXn9Z9ICNXBkUgcvTNGiDoWgyt4cd4uTVo72p=mo,Excellent,5,0,5.63.0,2023-02-21 14:18:31,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2023-02-21 22:37:25
2fbeeb7e-23c4-44cc-b1d9-99dd8d7e282c,Alicia Hartford,https://play-lh.googleusercontent.com/a-/ACB-R5Q5EDlmDr2xMh4T2GZ8oHFOK8wMIdbGJPdRnIgyuA,Easy to use.,4,0,5.65.0,2023-02-21 13:15:54,"Hi,
Thank you for your comment. Is there something else that we could do to deserve a better rating from you? Let us know at help@jobget.com.",2023-02-21 22:37:29
ae744dca-a935-4422-abf7-b344261e2833,Thomas Duclos,https://play-lh.googleusercontent.com/a/AGNmyxY8p7rxFZZ3k8x_jAw_rhP5bwkDescQHvyb75w-=mo,Fantastic,5,0,5.65.0,2023-02-21 10:42:32,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :) Good luck on your job hunt Thomas!,2023-02-21 22:37:45
d65c0eff-3c2b-4d5c-b9d3-ade1d836ab60,Gods Grace,https://play-lh.googleusercontent.com/a/AGNmyxbKRDM47sKX9ctOE0aD8Cn2usJau0ZBxlqfA8wR=mo,I love this app it has so many job opportunities and it's not to far from my house. Thank you JobGet!,5,0,5.65.0,2023-02-21 09:56:26,"Hello, thanks for sharing your thoughtful review with us. We are so pleased to hear that you're having a positive experience with the JobGet app. We work hard to deliver the best possible outcomes for our users everyday. Good luck on your job search and have a great day!
",2023-02-21 22:53:35
cee139c0-8292-4e85-8aeb-d334f5aff0be,Brittany Jones,https://play-lh.googleusercontent.com/a-/ACB-R5RtaBH1HdgwHvJXQSfklRwX4l-eR6cLpL6CRIQ7Ug,A great app to use to find jobs easily in the palm of your hand!!!!,5,0,5.63.0,2023-02-21 09:01:58,"Thank you for providing your valuable feedback. Please reach out to us at help@jobget.com, if you have other suggestions.",2023-02-21 22:53:39
49fa2d07-b229-4ad1-842e-4dc41048fea2,jessica collins,https://play-lh.googleusercontent.com/a/AGNmyxYamYEPqnl7ehbz3i9tU8v9eba5JbSsoMtOdNjB=mo,Easy-to-use,5,0,5.63.0,2023-02-21 03:52:05,Thank you very much. Keep using our app :),2023-02-21 22:53:46
e7376144-309b-42f8-89ba-1b923afad3ee,Josie Mouton,https://play-lh.googleusercontent.com/a/AGNmyxZ6uSoKFd3lDROi0RG_UnW_q14rpddiaPx9SGg=mo,Super excited,5,0,5.65.0,2023-02-20 17:47:45,"Hi, thanks for your support all along. We will keep working to provide a good user experience.
You can follow us on Facebook and Instagram to get the latest information.",2023-02-21 22:54:05
c9380353-2387-421a-86f5-d1d5b33de673,Michael Archdeacon Sr,https://play-lh.googleusercontent.com/a/AGNmyxZii6EA_Yp5MPpkWqk0O5sdGIL_q-kaJQQ_tSi7=mo,I had 15 yrs as Helpdesk supervisor. I have worked 25 yrs in the Paper Mills. In Management.,5,0,5.63.0,2023-02-20 15:38:45,Thank you very much for your 5-star review!!! Good luck on your job hunt!,2023-02-21 22:54:30
46f94718-1b00-4a42-850f-b95affc8d47c,Jaebets G Sainteus,https://play-lh.googleusercontent.com/a/AGNmyxYUyGFQKZBavHsFxS_Z8zKle3Y210mrF0Cvlwnt=mo,Great,5,0,5.63.0,2023-02-20 14:16:51,Glad you like it! :) Good luck on your job search Jaebets!,2023-02-21 22:55:08
0e2b24c8-3437-489a-8421-21d321ed19bc,Krissie,https://play-lh.googleusercontent.com/a/AGNmyxYYCYI2y6vZL5dTDEaIGFCEvTAAa03Sd_6Yuu4o=mo,Easy convenient and free ... what's better than that?,5,0,,2023-02-20 13:03:48,"Thank you for providing your valuable feedback. We are glad your experience has been so seamless. Please reach out to us at help@jobget.com, if you have any suggestions. Good luck on your job search !!
",2023-02-21 22:54:49
51dd87af-6aa4-455a-8df9-3353b1ddda09,Eldridge Davis,https://play-lh.googleusercontent.com/a-/ACB-R5TcKj8QpjbQAutOadNr9iODigjokdLnKdlwi4tU6Dw,They are on top of their job,5,0,5.63.0,2023-02-20 05:24:37,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2023-02-21 22:56:43
66db8beb-d72b-4f27-a7be-acfa5d9c122f,Henry Ytterberg,https://play-lh.googleusercontent.com/a-/ACB-R5QwpAk_a48R_IbcWzwjsk9qEVFWpkHOHsteeaGZFQ,This app is very very good at finding the perfect job for you and anything else you need Luke some gigs it helps you sign up for like Uber eats or door dash but best of all the customer service is great the job recommendations are perfect to your own resume!! I love that part,5,0,5.65.0,2023-02-19 22:03:29,"Hello Henry, thanks for sharing your thoughtful review with us. We are so pleased to hear that you're having a positive experience with the JobGet app. We strive to deliver the best possible outcomes for our users everyday. Good luck on your job search and have a great day!
",2023-02-21 22:57:06
412bd73e-adc7-4759-8812-9c96b97f777b,Trey Jeffrey,https://play-lh.googleusercontent.com/a-/ACB-R5Q5T3I3qLjuB33q-DEp9__Z9Loo7MDvCrgtK80x0A,I like the jobget app in fact I love the app it's the job app ever & it's my favorite job app in the whole entire world jobget is the best of all time y'all people is so awesome & amazing I love y'all y'all are the best I wish y'all alot of success & I hope make alot of money & keep up the good work ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,5,0,5.65.0,2023-02-19 19:48:31,"Thanks for your review! Please recommend our app to all of your friends and family, and don’t hesitate to shoot us a note at help@jobget.com if you have any questions. Good luck on your job search!
",2023-02-21 22:57:31
947909db-ef51-422b-af51-91f3c2fadf0e,Nicole Downing,https://play-lh.googleusercontent.com/a-/ACB-R5Ss7ShgYWmLpbboeoMGZfMhT1_ebiOYUKUbM3tfk6Y,The jobget app is super easy to use. The app has given me major hope in my job hunt journey. Each day I get excited to check-in to the app and update my profile. Definitely a great app for the many Americans affected by the world wide layoffs!,5,0,5.63.0,2023-02-19 11:54:04,"Thank you very much for your 5-star review!!! What positions did you find? We would love to hear more about your JobGet journey!
",2023-02-21 22:58:16
ab02d7de-1081-445a-9e76-89bf54f0a703,Toasha Ann Mckie,https://play-lh.googleusercontent.com/a-/ACB-R5Sl1ZzCFLc_tJ0MXaJQxfJQVIfekAsty28VujWfrw,They have great ways to make and earn money I recommend jobget to everyone,5,0,5.63.0,2023-02-19 10:34:09,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at help@jobget.com! Have a wonderful day!
",2023-02-21 23:02:11
2220f403-693f-47b7-9e85-23a78aa9688e,Aracelis Fernandez,https://play-lh.googleusercontent.com/a-/ACB-R5QNUrl6iC0taCQ6doK8m4PLWBgNBeInThSGJGM9,Very easy and helps find the perfect jobs for me . I love this app,5,0,,2023-02-19 08:23:06,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at help@jobget.com if you have any questions.
",2023-02-21 23:02:26
811f6987-05f0-4262-9219-36cd532b9041,Shamal White,https://play-lh.googleusercontent.com/a-/ACB-R5QWoio7FBeFoif90otEf6Ce9U-uCx2DORdLDufmAg,It's a great app for jobs I'd recommend this app for anyone whose looking for a job,5,0,5.65.0,2023-02-19 03:48:49,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at help@jobget.com! Good luck on your job search and let us know what you find. We would love to hear more about your journey with us!
",2023-02-21 23:02:43
a40dc5b7-f9cb-4f88-a933-3c690ce6f568,the muppets Mahna Mahna,https://play-lh.googleusercontent.com/a-/ACB-R5Qmb8duwkvcUBVyWhqOTQdsL5tpDiulKkjiysEITA,Seems like an interesting I hope it is helpful,3,0,5.63.0,2023-02-19 03:03:26,"Thank you for downloading our app. We'd love to earn 5 stars, so please write to us at help@jobget.com suggesting what we can do to improve.",2023-02-21 23:02:52
b0e3af4f-c7e6-4f7f-9b8e-196411f94ae9,Genesis Lomeli,https://play-lh.googleusercontent.com/a-/ACB-R5Q6W-DaSdsil-9Dzey4MacnD2rig8u4yeNrxvE9,It has really been really helpful in trying to help find jobe suited for me and also get a job near me.,5,0,5.63.0,2023-02-19 02:58:06,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at help@jobget.com!
Have a wonderful day!",2023-02-21 23:04:58
f2fa66ae-d8f0-45bd-936f-ab4edc2c0878,Kristy Tryjada,https://play-lh.googleusercontent.com/a-/ACB-R5RJ9IGMa9ot8qZuQOPm5BJC_3FvEaiKh0dtXKXSgg,Bulletin right here,1,0,,2023-02-18 22:18:48,"Hi, can you please provide details so that we know the reason for the low rating. This will help our team to improve our app and serve you better. Looking forward for your response. You can also reach out to help@jobget.com.",2023-02-21 23:04:51
897aadd1-0e2b-4607-be07-70fc6f21c154,Jesus Soto,https://play-lh.googleusercontent.com/a-/ACB-R5Qr2T4npfpgXMekc5NRLqk78cBngqIiVEgESfsz,Seems legit but lack of jobs in my area,3,0,5.63.0,2023-02-18 12:51:02,We apologize for the inconvenience. Can you be more specific please so that we can identify the issue? Don't hesitate to reach out to us at help@jobget.com.,2023-02-21 23:04:28
d6307210-5ae1-4430-98b2-a02d2b22fc1c,David Wehrli,https://play-lh.googleusercontent.com/a/AGNmyxa6uu-MCi1RgZxrCfSLlnG6nunpqMPuciyqDf8x=mo,Good job offers on this app,5,0,5.63.0,2023-02-18 10:49:18,"Hi,
Thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2023-02-21 23:04:13
d97edd75-3df3-43ac-8190-c4681783f6d6,Filip Vuckovic,https://play-lh.googleusercontent.com/a/AGNmyxZfMPk1wBP7mFcGaxwVgrNN9jBH__Row0dOSU1U=mo,Great app there are so many job offerings to choose form 👍,5,0,5.63.0,2023-02-18 09:24:01,"Thank you very much for your 5-star review!!! What positions did you find? We would love to hear more about your JobGet journey!
",2023-02-21 23:04:03
88021af5-40a1-4864-bc5d-42857217b907,SCOTTY MO,https://play-lh.googleusercontent.com/a/AGNmyxYqBGk7gHmJ4mIbFzNi7glVfse7PpwwoqAmQzUE=mo,"App is easy to use, easy to search and apply to jobs. Additional perks are great.",5,0,5.65.0,2023-02-18 07:57:40,"Thank you for providing your valuable feedback. Please reach out to us at help@jobget.com, if you have other suggestions.",2023-02-21 23:03:35
a424628c-6aee-4b80-9d34-767a8595f24c,Charlie Thompson,https://play-lh.googleusercontent.com/a/AGNmyxYm6vVTY-uO7femM4oNs3efsB5ViHGQuS05vVx_=mo,"Jobget is by far the best app to search for jobs, it's very easy to apply I love it.",5,0,5.65.0,2023-02-18 03:50:03,"We're always working hard to improve the app. Thanks for your download and feedback.
",2023-02-21 23:03:04
10c16d3d-9995-43ab-b8e4-a9d425e4ef48,Grace Shields,https://play-lh.googleusercontent.com/a-/ACB-R5SQzCEW2q7p6cxtbEl9nmuMextAmabZROGfLKAdSA,I love how simple the application process is,5,0,5.63.0,2023-02-18 01:14:25,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at help@jobget.com! Have a wonderful day!
",2023-02-21 23:03:23
a729a795-20c4-4b20-a346-f8a82ecfdb6e,Ariq Tyler,https://play-lh.googleusercontent.com/a/AGNmyxar-75geiLJXJgoNBOKL001py9cllTYz3sD-boY=mo,"Helped me find so many jobs I would never thought of in my area, with good pay!",4,0,5.63.0,2023-02-17 22:56:27,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2023-02-21 23:03:28
ce8d2309-9232-464a-a96c-33a2fa12bb8e,Gerald Gray,https://play-lh.googleusercontent.com/a-/ACB-R5Se1lCW0qAMUyv0vEoaRKviDg95hBxFIjSkJMlEFaI,Great experience Great Jobs,5,0,5.65.0,2023-02-17 20:51:07,It is delightful to hear such positive words and it’s always a pleasure to serve our users.,2023-02-21 23:05:08
581f8f7d-b607-48dc-86a2-b3bcba4fb889,Chad Steehler,https://play-lh.googleusercontent.com/a/AGNmyxbF0BK344Csna6d4vFTsOwCWslMiHT6LfbwP9tj=mo,This app is the best of its category .it's #1 by a large margin,5,0,5.63.0,2023-02-17 17:07:28,"Thank you for your encouraging words, and 5-star review. Good luck on your job hunt !",2023-02-17 22:51:58
4aaffa08-e07d-482e-951b-f1b1576549d1,Noorahman Noori,https://play-lh.googleusercontent.com/a/AGNmyxYc0GyJpYQfAt0cBsRa0Sr3t2E5JNQAMZzS9Ge9=mo,I thing this was amazing,5,0,,2023-02-17 16:51:24,Thanks for taking out time to rate us. It really helps us to keep going and delivering the best :),2023-02-17 22:52:18
f70f8371-1d1b-49ad-9c3c-e1982713482b,lacey rayfield,https://play-lh.googleusercontent.com/a/AGNmyxYSqVN6WU215EdZqwScEc-ohDqvrIyoTUHMQYO5=mo,Easiest job search experience on the market!,5,1,5.63.0,2023-02-17 12:43:39,Thank you very much for your 5-star review!!! Good luck on your job hunt Lacey.,2023-02-17 22:52:36
816df08d-f0da-42fe-9a87-a0e7af9a23db,Julie Griffin,https://play-lh.googleusercontent.com/a/AGNmyxYN6jciJoyX8GQFthfUik6Yr4q39k8oVE0DLjLF=mo,Had to download app to apply for job that disappeared once I downloaded,1,0,5.65.0,2023-02-17 11:27:05,We apologize for the inconvenience. Can you be more specific please so that we can identify the issue? Don't hesitate to reach out to us at help@jobget.com.,2023-02-17 22:52:47
bcd9a7ae-6c77-4d1f-89a6-47a692ffdc02,Emmanuel Moore,https://play-lh.googleusercontent.com/a/AGNmyxZOPkkdL8n9LZr4p64P5D8pM2G7472wu4VOyRR4=mo,This app is really good on finding a good job,4,0,5.63.0,2023-02-17 08:46:39,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2023-02-17 22:52:52
98d8e060-548b-4a06-8ef9-557e806a93d6,lolbit,https://play-lh.googleusercontent.com/a-/ACB-R5QYhzpy8ATOCKOfk6Wpmu82YqWRPJZCdUc0AOLv-g,This app is really helpful,5,0,5.63.0,2023-02-17 06:45:19,Thank you very much. Keep using our app :) Good luck on your job hunt !,2023-02-17 22:53:08
61b71502-a2de-422a-9438-96af074073f3,Xenia Pellerin,https://play-lh.googleusercontent.com/a-/ACB-R5RfslRNtSR4Ck-za_a-RHtcjlMemsfyCjikSjP6bA,So far I would have to say this is one of the most thorough and helpful job search apps I have ran across so far. Will give an update after a while of using to give a thorough review.,4,0,5.65.0,2023-02-17 03:47:39,"Thank you for downloading our app. We'd love to earn 5 stars, so please write to us at help@jobget.com suggesting what we can do to improve.",2023-02-17 22:53:19
15edfb79-0549-4a9d-889a-604e9c338908,Francine Roman,https://play-lh.googleusercontent.com/a-/ACB-R5QU3KCgM4zF3j4dkWUeFiqe02kC394liIWEtxY_,This app is wonderful it really does help you out find a job I've been looking and they hook me up with a lot of jobs and I've had like five interviews already and I already got hired so I love it and I'm looking for another job so get job is awesome,5,1,5.63.0,2023-02-16 14:19:35,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at help@jobget.com if you have any questions.",2023-02-16 23:30:00
0b1babe9-b110-40fc-a48f-31e15af544b5,Emily Boone,https://play-lh.googleusercontent.com/a/AGNmyxYfftXmItX2dRwukRsFvVklukOt51_l1uHWmtS-=mo,This is a very good app to use for looking for a job! I recommend it to everyone I know and see! It's so easy to find a job that's right for you. There's very clear instructions on how to do everything and get you started. There is so many job opportunity out there and they definitely help you !,5,0,5.63.0,2023-02-16 14:10:34,"Thank you for providing your valuable feedback. We are glad your experience has been so seamless. Please reach out to us at help@jobget.com, if you have any suggestions. Good luck on your job search !!
",2023-02-16 23:29:53
40fd495d-c1e9-46ba-b4f2-01ee85f03452,Cari A. Bray,https://play-lh.googleusercontent.com/a-/ACB-R5TK6i4D8PDhXVFYg9xfqSGjl7JopEcAygVkKAca6x4,Pointless app doesn't send you out on any jobs it keep saying they're none available in my area,1,0,,2023-02-16 13:03:55,We apologize for the inconvenience. Can you be more specific please so that we can identify the issue? Don't hesitate to reach out to us at help@jobget.com.,2023-02-16 23:27:58
7ebac43b-a783-4be1-b76d-498d394bebc0,Floramie Sedon,https://play-lh.googleusercontent.com/a-/ACB-R5Sh7xXb944OLuova12q6pezRZEZfhmoeseKOc_iUg,"It's my first time using this app. It's Good naman po, hope makakatulong ♥",5,0,5.63.0,2023-02-16 12:35:43,"Thank you for providing your valuable feedback. Please reach out to us at help@jobget.com, if you have other suggestions.",2023-02-16 23:28:15
ae183050-df15-4149-9016-495dd6342a36,Rovelie T. Villases,https://play-lh.googleusercontent.com/a/AGNmyxaQ--RIGYaM24IE8hT8TCUxaln6MYeF3uLY1BdS=mo,It was very friendly and easy to find a job,5,0,5.63.0,2023-02-16 09:40:16,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at help@jobget.com!
Have a wonderful day!",2023-02-16 23:28:24
138ebaea-e109-4809-bb81-ad92aebfa687,Kunjang Lama,https://play-lh.googleusercontent.com/a-/ACB-R5TvtKCoZFhSyRPw4BB-bmJrfcc3I4ASkgp3zwC0,Its an easy app to use and see and find the jobs .,5,0,5.63.0,2023-02-16 09:12:55,"We're always working hard to improve the app. Thanks for your download and feedback.
Good luck on your job search!",2023-02-16 23:28:36
0ad96c0a-2357-40a0-b2be-aafec27e147c,Rose Hendrix,https://play-lh.googleusercontent.com/a-/ACB-R5T87DO2eMack6kRigGDyVROPQgy_tggRsZXkpq1,"Very precise, haven't seen 1 Ad yet. I love this app AND I love it let's you have side jobs and sweepsteaks lik this one is pretty cool chanc to earn money",5,0,5.63.0,2023-02-16 07:52:28,"Thanks for your love. If you have any questions, please contact us at help@jobget.com.",2023-02-14 22:17:55
2828806e-7b4d-468f-bd2f-4e9e7a3c4652,W B,https://play-lh.googleusercontent.com/a/AGNmyxZCVEin3tz4u40c8_lAdUA5wREUdyNgwYMIHbyK=mo,Great place to find local jobs!!,4,1,5.63.0,2023-02-16 06:06:33,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,2023-02-16 23:28:41
25fc39ed-2334-477e-8745-cd961c7ca485,Paso King,https://play-lh.googleusercontent.com/a/AGNmyxb-PSO-aBtQUJ4kRWeRbqs-ia4PuofdRisrE0BX=mo,This help me a lot to get the job I want,5,0,5.65.0,2023-02-15 16:59:23,Thank you very much. Keep using our app :),2023-02-16 23:28:52
e244a27e-c1b7-469d-b4e5-c6529dfdf947,Chris D,https://play-lh.googleusercontent.com/a/AGNmyxbsU9_eu4ybLjojIBJBU8gJC05g8OP9WWCp9Zapzw=mo,Easy and fast,5,0,5.65.0,2023-02-15 06:51:38,"Hello Chris, thanks for sharing your thoughtful review with us. We are so pleased to hear that you're having a positive experience with the JobGet app. We work hard to deliver the best possible outcomes for our users everyday. Good luck on your job search and have a great day!
",2023-02-16 23:29:21
92e59dfc-41f3-413b-8320-acf49a839c22,Dawn Anderson,https://play-lh.googleusercontent.com/a-/ACB-R5QH4aRcVNm3zhhuuzkkOFgWvxzprdV37_8CfZtdpQ,"I just started, so I can't say it is the best. So far so good.",5,0,5.63.0,2023-02-14 11:57:34,"Thanks for your evaluation. If you have any suggestions or if you are facing any problems, please contact us at help@jobget.com. We will try our best to help you out.",2023-02-14 22:18:03
848ce0ed-dc0a-43d3-9c31-b1f03f1c7301,Kim Johnson,https://play-lh.googleusercontent.com/a/AGNmyxZnZ3IgxA5C2Ny7m1PxuMFbpZSAQGsOfG88y8c2=mo,You suck,1,0,5.63.0,2023-02-14 03:11:25,"Hi, we are sorry to hear that :( Please let us know what exactly did you not like about our app at help@jobget.com, so we could improve it based on your feedback.",2023-02-14 22:17:38
6c84228e-66e3-47a7-b3a7-b5bc12370346,SiyeraMhay Marcos,https://play-lh.googleusercontent.com/a-/ACB-R5R-xhIrSDK5HaLSIKMXd1Z4OQgwER-3sue5Hocu,Jobget is a very helpful job hunting platforms because it provides a wide range of job search based on your skills and capabilities. Whats more amazing is that it gives you jobs that are near to you. It is highly recommended.,5,1,5.65.0,2023-02-13 21:27:48,"We're always working hard to improve the app. Thanks for your download and feedback.
Good luck on your job hunt SiyeraMhay Marcos, reach out if you need anything
",2023-02-13 22:49:20
5fffe382-9dbe-4802-9d94-6ef843512b45,Evelynn Ray,https://play-lh.googleusercontent.com/a-/ACB-R5RDiarWBlPtRcZ9_gIZz3-QuhD9fTcYGTrBEc0ssg,Great app I found a job!,5,0,5.65.0,2023-02-13 06:01:22,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at help@jobget.com!
Have a wonderful day!",2023-02-13 22:49:25
23db4337-b6cd-4cd6-b846-7f738ede7a37,Miracle Lauderdale,https://play-lh.googleusercontent.com/a-/ACB-R5R0wBhg_1PrBliGs2LjAJnil1KPUQitF37u-7xo,"i just started using it and it seems great so far , the employers answer fast and they have great job options !! Also i really like the getting badges concept for doing the little things it makes me feel good !",4,0,5.65.0,2023-02-13 04:34:38,"Thank you for downloading our app. We'd love to earn 5 stars, so please write to us at help@jobget.com suggesting what we can do to improve.",2023-02-13 22:52:31
